	enfant	age	type	seconde_debut	seconde_fin	contenu
19038	LEONARD	2_04_25	FAT	1398.645	1401.945	c'est lui ?
19039	LEONARD	2_04_25	sit			L fait oui de la tête.
19040	LEONARD	2_04_25	FAT	1401.945	1404.04	mais c'est un loup ?
19041	LEONARD	2_04_25	sit			L fait oui.
19042	LEONARD	2_04_25	FAT	1404.04	1406.375	Loulou c'est un loup .
19043	LEONARD	2_04_25	sit			L continue de faire oui.
19044	LEONARD	2_04_25	OBS	1406.375	1409.193	mais c'est évident .
19045	LEONARD	2_04_25	FAT	1409.193	1414.632	et lui c'est qui ?
19046	LEONARD	2_04_25	sit			il montre l'image.
19047	LEONARD	2_04_25	CHI	1414.632	1415.32	Tom .
19048	LEONARD	2_04_25	mod			tɔ̃
19049	LEONARD	2_04_25	pho			tɔm
19050	LEONARD	2_04_25	FAT	1415.32	1416.6970000000001	c'est Tom ?
19051	LEONARD	2_04_25	FAT	1416.6970000000001	1419.817	qu' est+ce qui fait ?
19052	LEONARD	2_04_25	CHI	1419.817	1421.098	i lit .
19053	LEONARD	2_04_25	mod			i li
19054	LEONARD	2_04_25	pho			i li
19055	LEONARD	2_04_25	FAT	1421.098	1421.865	il lit le livre ?
19056	LEONARD	2_04_25	CHI	1421.865	1422.4879999999998	oui .
19057	LEONARD	2_04_25	mod			wi
19058	LEONARD	2_04_25	pho			wi
19059	LEONARD	2_04_25	FAT	1422.4879999999998	1425.9129999999998	et c'est quoi Tom comme animal ?
19060	LEONARD	2_04_25	sit			L répond avec peine, il respire fort comme s'il évitait de bégayer.
19061	LEONARD	2_04_25	CHI	1425.9129999999998	1430.6170000000002	lapin .
19062	LEONARD	2_04_25	mod			lapɛ̃
19063	LEONARD	2_04_25	pho			lapɛ̃
19064	LEONARD	2_04_25	FAT	1430.6170000000002	1431.89	un lapin .
19065	LEONARD	2_04_25	CHI	1431.89	1432.7320000000002	oui .
19066	LEONARD	2_04_25	mod			wi
19067	LEONARD	2_04_25	pho			wi
19068	LEONARD	2_04_25	FAT	1432.7320000000002	1435.2420000000002	pourtant les loups ils aiment pas les lapins si ?
19069	LEONARD	2_04_25	CHI	1435.2420000000002	1435.744	oui .
19070	LEONARD	2_04_25	mod			wi
19071	LEONARD	2_04_25	pho			wi
19072	LEONARD	2_04_25	CHI	1435.744	1436.51	yyy .
19073	LEONARD	2_04_25	mod			…
19074	LEONARD	2_04_25	pho			sisisi
19075	LEONARD	2_04_25	FAT	1438.525	1439.57	ah bon .
19076	LEONARD	2_04_25	sit			"L chantonne ""sisisi"". Il tourne la page avec l'aide de P"
19077	LEONARD	2_04_25	tim			24:00
19078	LEONARD	2_04_25	CHI	1439.57	1446.5120000000002	oh et pourquoi il est noir ?
19079	LEONARD	2_04_25	mod			ɔ e puʀkwa il ɛ nwaʀ
19080	LEONARD	2_04_25	pho			oː e puʁkwa il e nwaʁ
19081	LEONARD	2_04_25	FAT	1446.5120000000002	1447.4720000000002	parce+qu' il est à contre jour .
19082	LEONARD	2_04_25	CHI	1447.4720000000002	1448.223	oui .
19083	LEONARD	2_04_25	mod			wi
19084	LEONARD	2_04_25	pho			wi
19085	LEONARD	2_04_25	FAT	1448.223	1450.575	et qu' il y a le soleil là et que le soleil il envoie la lumière .
19086	LEONARD	2_04_25	CHI	1450.575	1454.078	y a pas la lumière .
19087	LEONARD	2_04_25	mod			i a pa la lymjɛʀ
19088	LEONARD	2_04_25	pho			i a pa la lymiɛʁ
19089	LEONARD	2_04_25	FAT	1454.078	1456.625	si tu vois le lapin il est tout noir xx .
19090	LEONARD	2_04_25	CHI	1456.625	1459.33	et pourquoi l'est tout noir ?
19091	LEONARD	2_04_25	mod			e puʀkwa lɛ tu nwaʀ
19092	LEONARD	2_04_25	pho			e pukwa le tu nwaʁː
19093	LEONARD	2_04_25	FAT	1459.33	1463.2679999999998	parce+que y a le soleil de l'autre côté xx alors on voit noir .
19094	LEONARD	2_04_25	sit			il tourne la page et montre.
19095	LEONARD	2_04_25	FAT	1463.2679999999998	1467.9720000000002	ah oui là il est copain ils vont à la pêche .
19096	LEONARD	2_04_25	OBS	1467.9720000000002	1470.2279999999998	ils sont où les poissons ?
19097	LEONARD	2_04_25	sit			L montre.
19098	LEONARD	2_04_25	CHI	1470.2279999999998	1472.82	a@fs poisson oh .
19099	LEONARD	2_04_25	mod			… pwasɔ̃ ɔ
19100	LEONARD	2_04_25	pho			a pwasɔ̃ oː
19101	LEONARD	2_04_25	CHI	1472.82	1476.068	qui dit coucou .
19102	LEONARD	2_04_25	mod			ki di kuku
19103	LEONARD	2_04_25	pho			ki di kuku
19104	LEONARD	2_04_25	FAT	1476.068	1478.02	y a un poisson qui dit coucou .
19105	LEONARD	2_04_25	sit			il tourne la page.
19106	LEONARD	2_04_25	CHI	1478.02	1479.61	oh+oh l'oiseau .
19107	LEONARD	2_04_25	mod			ɔɔ lwazo
19108	LEONARD	2_04_25	sit			il montre
19109	LEONARD	2_04_25	pho			oːoː lwazo
19110	LEONARD	2_04_25	CHI	1479.61	1481.733	oh Tom .
19111	LEONARD	2_04_25	mod			ɔ tɔ̃
19112	LEONARD	2_04_25	pho			o tom
19113	LEONARD	2_04_25	CHI	1481.733	1489.622	le lapin qui fait yy <le le> [/] le lapin .
19114	LEONARD	2_04_25	mod			lə lapɛ̃ ki fɛ … lə lə lə lapɛ̃
19115	LEONARD	2_04_25	pho			lə lapɛ̃ ki fe toʁtoʁ lə lə lə lapɛ̃
19116	LEONARD	2_04_25	FAT	1489.622	1490.87	il joue à cache+cache non ?
19117	LEONARD	2_04_25	CHI	1490.87	1491.767	non .
19118	LEONARD	2_04_25	mod			nɔ̃
19119	LEONARD	2_04_25	pho			nɔ̃
19120	LEONARD	2_04_25	FAT	1491.767	1494.088	si regarde il joue à cache+cache derrière l'arbre .
19121	LEONARD	2_04_25	tim			25:00
19122	LEONARD	2_04_25	CHI	1494.088	1495.67	oh .
19123	LEONARD	2_04_25	mod			ɔ
19124	LEONARD	2_04_25	sit			il tape sur l'image.
19125	LEONARD	2_04_25	pho			oː
19126	LEONARD	2_04_25	CHI	1495.67	1498.8339999999998	il a peur .
19127	LEONARD	2_04_25	mod			il a pœʀ
19128	LEONARD	2_04_25	pho			l a pœʁ
19129	LEONARD	2_04_25	CHI	1498.8339999999998	1502.005	pas beau .
19130	LEONARD	2_04_25	mod			pa bo
19131	LEONARD	2_04_25	pho			pa bo
19132	LEONARD	2_04_25	CHI	1502.005	1504.999	tu tu va voir yy .
19133	LEONARD	2_04_25	mod			ty ty va vwaʀ …
19134	LEONARD	2_04_25	pho			ty ty wa wa biku
19135	LEONARD	2_04_25	int			voir/3/
19136	LEONARD	2_04_25	CHI	1504.999	1506.9979999999998	paf héh !
19137	LEONARD	2_04_25	mod			paf e
19138	LEONARD	2_04_25	pho			paf e
19139	LEONARD	2_04_25	FAT	1506.9979999999998	1509.8470000000002	pourquoi il est gentil pourtant le loup non ?
19140	LEONARD	2_04_25	CHI	1509.8470000000002	1510.4379999999999	non .
19141	LEONARD	2_04_25	mod			nɔ̃
19142	LEONARD	2_04_25	pho			nɔ̃
19143	LEONARD	2_04_25	FAT	1510.4379999999999	1511.19	ah bon .
19144	LEONARD	2_04_25	sit			il tourne la page.
19145	LEONARD	2_04_25	CHI	1511.19	1516.5829999999999	oh qui c'est ça ?
19146	LEONARD	2_04_25	mod			ɔ ki sɛ sa
19147	LEONARD	2_04_25	pho			ɔ se ki sa
19148	LEONARD	2_04_25	FAT	1516.5829999999999	1520.503	<c'est c'est> [/] c'est le loup il passe sa tête à+travers la fenêtre .
19149	LEONARD	2_04_25	CHI	1520.503	1521.309	oui .
19150	LEONARD	2_04_25	mod			wi
19151	LEONARD	2_04_25	pho			wi
19152	LEONARD	2_04_25	CHI	1521.309	1524.535	et pourquoi il passe la tête ?
19153	LEONARD	2_04_25	mod			e puʀkwa il pas la tɛt
19154	LEONARD	2_04_25	pho			e pukwa i pas la tɛt
19155	LEONARD	2_04_25	FAT	1524.535	1526.95	parce+que le lapin il pleure sur son lit .
19156	LEONARD	2_04_25	CHI	1526.95	1527.8629999999998	oui euh .
19157	LEONARD	2_04_25	mod			wi ø
19158	LEONARD	2_04_25	pho			wi ø
19159	LEONARD	2_04_25	FAT	1527.8629999999998	1530.743	parce+qu' il a cru que Loulou voulait le manger .
19160	LEONARD	2_04_25	CHI	1530.743	1531.543	non .
19161	LEONARD	2_04_25	mod			nɔ̃
19162	LEONARD	2_04_25	pho			nɔ̃
19163	LEONARD	2_04_25	FAT	1531.543	1534.985	mais c'est un rêve .
19164	LEONARD	2_04_25	CHI	1534.985	1535.277	c'est un rêve .
19165	LEONARD	2_04_25	mod			sɛ ɛ̃ ʀɛv
19166	LEONARD	2_04_25	pho			se ɛ̃ ʁɛv
19167	LEONARD	2_04_25	FAT	1535.277	1536.007	tom il rêve que Loulou est en+train+de le manger .
19168	LEONARD	2_04_25	sit			Il tourne la page.
19169	LEONARD	2_04_25	FAT	1536.007	1536.535	mais c'était qu' un rêve .
19170	LEONARD	2_04_25	FAT	1536.535	1549.24	tiens regarde Loulou il s'en va et Tom est caché derrière la montagne .
19171	LEONARD	2_04_25	CHI	1549.24	1551.781	et pourquoi il est noir Tom ?
19172	LEONARD	2_04_25	mod			e puʀkwa il ɛ nwaʀ tɔ̃
19173	LEONARD	2_04_25	pho			e pukwa il e nwaʁ tɔm
19174	LEONARD	2_04_25	FAT	1551.781	1554.6970000000001	parce+qu' il y a le soleil .
19175	LEONARD	2_04_25	tim			26:00
19176	LEONARD	2_04_25	FAT	1554.6970000000001	1558.7779999999998	c'est en contre jour .
19177	LEONARD	2_04_25	CHI	1558.7779999999998	1561.865	oui xx noir .
19178	LEONARD	2_04_25	mod			wi … nwaʀ
19179	LEONARD	2_04_25	pho			wi XX nwaʁ
19180	LEONARD	2_04_25	FAT	1561.865	1566.885	Loulou c'est un loup qui a peur des loups .
19181	LEONARD	2_04_25	CHI	1566.885	1568.3929999999998	non .
19182	LEONARD	2_04_25	mod			nɔ̃
19183	LEONARD	2_04_25	pho			nɔ̃
19184	LEONARD	2_04_25	CHI	1568.3929999999998	1570.1129999999998	yy pas loup .
19185	LEONARD	2_04_25	mod			… pa lu
19186	LEONARD	2_04_25	int			pas/3/
19187	LEONARD	2_04_25	sit			p tourne la page.
19188	LEONARD	2_04_25	pho			ise pa lu
19189	LEONARD	2_04_25	CHI	1570.1129999999998	1572.265	il est noir .
19190	LEONARD	2_04_25	mod			il ɛ nwaʀ
19191	LEONARD	2_04_25	pho			il e nwaʁ
19192	LEONARD	2_04_25	CHI	1572.265	1573.385	il a plus d'oeil .
19193	LEONARD	2_04_25	mod			il a ply dœj
19194	LEONARD	2_04_25	pho			il a ply døjø
19195	LEONARD	2_04_25	FAT	1573.385	1577.4170000000001	si il a un œil mais c'est son dos ça là il est de l'autre côté .
19196	LEONARD	2_04_25	FAT	1577.4170000000001	1584.027	regarde où est+ce qui sont les yeux de Tom .
19197	LEONARD	2_04_25	CHI	1584.027	1587.402	<il est> [//] ils sont cachés .
19198	LEONARD	2_04_25	mod			il ɛ il sɔ̃ kaʃe
19199	LEONARD	2_04_25	pho			il e i sɔ̃ kase
19200	LEONARD	2_04_25	FAT	1587.402	1589.418	ils sont cachés de l'autre côté .
19201	LEONARD	2_04_25	CHI	1589.418	1591.5929999999998	de l'autre côté là .
19202	LEONARD	2_04_25	mod			də lotʀ kote la
19203	LEONARD	2_04_25	pho			də lot kote la
19204	LEONARD	2_04_25	FAT	1591.5929999999998	1593.082	ben Loulou c'est pareil .
19205	LEONARD	2_04_25	CHI	1593.082	1595.3529999999998	Loulou c'est pareil .
19206	LEONARD	2_04_25	mod			lulu sɛ paʀɛj
19207	LEONARD	2_04_25	pho			lulu se paʁɛj
19208	LEONARD	2_04_25	FAT	1595.3529999999998	1596.217	c'est fini .
19209	LEONARD	2_04_25	sit			il ferme le livre.
19210	LEONARD	2_04_25	CHI	1596.217	1598.025	voilà c'est fini .
19211	LEONARD	2_04_25	mod			vwala sɛ fini
19212	LEONARD	2_04_25	pho			vwala se fini
19213	LEONARD	2_04_25	-div-			
19214	LEONARD	2_04_25	CHI	1598.025	1600.745	tu connais ça eh .
19215	LEONARD	2_04_25	mod			ty kɔnɛ sa ə
19216	LEONARD	2_04_25	pho			ty kone sa eː
19217	LEONARD	2_04_25	FAT	1600.745	1603.092	ben oui je connais mais parce+que j'ai compris j'ai lu .
19218	LEONARD	2_04_25	sit			L pose le livre.
19219	LEONARD	2_04_25	OBS	1603.092	1605.707	et toi tu connais ?
19220	LEONARD	2_04_25	sit			L sort de la pièce en courant et en criant. cOUPURE. L est allé voir sa mère. Il revient dans le couloir.
19221	LEONARD	2_04_25	CHI	1605.707	1610.247	au téléphone maman .
19222	LEONARD	2_04_25	mod			o telefɔn mamɑ̃
19223	LEONARD	2_04_25	tim			27:00
19224	LEONARD	2_04_25	sit			il prend un finger.
19225	LEONARD	2_04_25	pho			o telefɔn mamɑ̃
19226	LEONARD	2_04_25	CHI	1610.247	1612.517	xxx .
19227	LEONARD	2_04_25	mod			…
19228	LEONARD	2_04_25	CHI	1612.517	1618.2020000000002	au téléphone maman .
19229	LEONARD	2_04_25	mod			o telefɔn mamɑ̃
19230	LEONARD	2_04_25	pho			o telefɔn mamɑ̃
19231	LEONARD	2_04_25	OBS	1618.2020000000002	1623.115	oh+oh qu' est+ce que c'est ça Léonard ?
19232	LEONARD	2_04_25	CHI	1623.115	1624.6979999999999	un finger .
19233	LEONARD	2_04_25	mod			ɛ̃ fɛ̃ʒe
19234	LEONARD	2_04_25	pho			ɛ̃ fingø
19235	LEONARD	2_04_25	OBS	1624.6979999999999	1625.578	c'est pour qui ?
19236	LEONARD	2_04_25	CHI	1625.578	1627.642	au téléphone maman .
19237	LEONARD	2_04_25	mod			o telefɔn mamɑ̃
19238	LEONARD	2_04_25	sit			il court vers la cuisine et essaie d'attirer l'attention de sa mère qui est au téléphone, le finger en l'air. Il se tourne vers Aliyah et met le finger dans sa bouche.
19239	LEONARD	2_04_25	pho			o telefɔn mamɑ̃
19240	LEONARD	2_04_25	MOT	1627.642	1638.985	Léonard va voir papa un+peu .
19241	LEONARD	2_04_25	CHI	1638.985	1639.253	mm .
19242	LEONARD	2_04_25	mod			m
19243	LEONARD	2_04_25	sit			il joue avec les jambes de sa mère.
19244	LEONARD	2_04_25	pho			əməm
19245	LEONARD	2_04_25	MOT	1639.253	1640.058	va voir papa Léonard .
19246	LEONARD	2_04_25	MOT	1640.058	1646.3929999999998	tu y vas ?
19247	LEONARD	2_04_25	CHI	1646.3929999999998	1647.41	non .
19248	LEONARD	2_04_25	mod			nɔ̃
19249	LEONARD	2_04_25	sit			il sort de la cuisine.
19250	LEONARD	2_04_25	pho			nɔ̃
19251	LEONARD	2_04_25	OBS	1647.41	1654.598	tu viens ?
19252	LEONARD	2_04_25	sit			il court vers le salon.
19253	LEONARD	2_04_25	FAT	1654.598	1662.215	tu me donnes un finger Léonard ?
19254	LEONARD	2_04_25	CHI	1662.215	1663.558	oui .
19255	LEONARD	2_04_25	mod			wi
19256	LEONARD	2_04_25	sit			il y va en courant, prend un finger dans le paquet qui est par-terre dans le couloir et l'amène à son père. P le prend.
19257	LEONARD	2_04_25	pho			wi
19258	LEONARD	2_04_25	FAT	1663.558	1680.12	qu' est+ce qu' on dit ?
19259	LEONARD	2_04_25	CHI	1680.12	1682.6970000000001	non est papa .
19260	LEONARD	2_04_25	mod			nɔ̃ ɛ papa
19261	LEONARD	2_04_25	pho			nɔ̃ e papa
19262	LEONARD	2_04_25	FAT	1682.6970000000001	1684.57	non merci moi merci Léonard .
19263	LEONARD	2_04_25	sit			L resort en courant et revient en courant. Il a tiré sa manche et on ne voit plus sa main.
19264	LEONARD	2_04_25	tim			28:00
19265	LEONARD	2_04_25	CHI	1684.57	1696.745	m'ai caché la main .
19266	LEONARD	2_04_25	mod			mɛ kaʃe la mɛ̃
19267	LEONARD	2_04_25	pho			me kaʃe la mɛ̃
19268	LEONARD	2_04_25	FAT	1696.745	1698.745	où elle est ta main ?
19269	LEONARD	2_04_25	sit			L s'approche de lui et lui montre sa manche. P regarde à l'intérieur.
19270	LEONARD	2_04_25	FAT	1698.745	1705.556	où elle est où elle est ?
19271	LEONARD	2_04_25	FAT	1705.556	1708.477	ah !
19272	LEONARD	2_04_25	sit			il l'embrasse.
19273	LEONARD	2_04_25	FAT	1708.477	1710.91	la voilà la petite main .
19274	LEONARD	2_04_25	FAT	1710.91	1714.7820000000002	regarde maintenant et moi .
19275	LEONARD	2_04_25	sit			il fait pareil. L cherche sa main. L rit et embrasse la main. Il tourne autour du fauteuil à bascule sur lequel est assis son père.
19276	LEONARD	2_04_25	CHI	1714.7820000000002	1721.102	tu vas voir .
19277	LEONARD	2_04_25	mod			ty va vwaʀ
19278	LEONARD	2_04_25	tim			29:00
19279	LEONARD	2_04_25	sit			il le fait basculer.
19280	LEONARD	2_04_25	pho			ty va vwaʁ
19281	LEONARD	2_04_25	CHI	1721.102	1724.2620000000002	non .
19282	LEONARD	2_04_25	mod			nɔ̃
19283	LEONARD	2_04_25	pho			nɔ̃
19284	LEONARD	2_04_25	CHI	1724.2620000000002	1730.59	une place .
19285	LEONARD	2_04_25	mod			yn plas
19286	LEONARD	2_04_25	pho			yn plas
19287	LEONARD	2_04_25	CHI	1730.59	1744.24	une place .
19288	LEONARD	2_04_25	mod			yn plas
19289	LEONARD	2_04_25	sit			il pousse son père.
19290	LEONARD	2_04_25	pho			yn plas
19291	LEONARD	2_04_25	FAT	1744.24	1746.112	tu veux une place ?
19292	LEONARD	2_04_25	sit			il se pousse un peu. L n'a pas l'air satisfait.
19293	LEONARD	2_04_25	FAT	1746.112	1750.0629999999999	elle est trop petite la place hein ?
19294	LEONARD	2_04_25	CHI	1750.0629999999999	1752.37	non place .
19295	LEONARD	2_04_25	mod			nɔ̃ plas
19296	LEONARD	2_04_25	pho			nɔ̃ plas
19297	LEONARD	2_04_25	FAT	1752.37	1753.9679999999998	ah !
19298	LEONARD	2_04_25	sit			il l'assied près de lui.
19299	LEONARD	2_04_25	OBS	1753.9679999999998	1765.28	tu vas pas tomber ?
19300	LEONARD	2_04_25	sit			L pousse son père.
19301	LEONARD	2_04_25	CHI	1765.28	1769.457	non non ma place .
19302	LEONARD	2_04_25	mod			nɔ̃ nɔ̃ ma plas
19303	LEONARD	2_04_25	pho			nɔ̃ nɔ̃ ma plas
19304	LEONARD	2_04_25	FAT	1769.457	1770.783	ah tu veux prendre ma place !
19305	LEONARD	2_04_25	CHI	1770.783	1771.5829999999999	oui .
19306	LEONARD	2_04_25	mod			wi
19307	LEONARD	2_04_25	sit			p se lève.
19308	LEONARD	2_04_25	pho			wi
19309	LEONARD	2_04_25	FAT	1771.5829999999999	1774.463	fallait le dire !
19310	LEONARD	2_04_25	sit			L s'installe.
19311	LEONARD	2_04_25	OBS	1774.463	1784.0629999999999	tu veux te balancer ?
19312	LEONARD	2_04_25	sit			il se balance.
19313	LEONARD	2_04_25	OBS	1784.0629999999999	1792.4470000000001	eh attention hein !
19314	LEONARD	2_04_25	sit			L sourit. P revient.
19315	LEONARD	2_04_25	tim			30:00
19316	LEONARD	2_04_25	CHI	1792.4470000000001	1805.36	où elle@fs est ?
19317	LEONARD	2_04_25	mod			u … ɛ
19318	LEONARD	2_04_25	pho			u ɛl e
19319	LEONARD	2_04_25	FAT	1805.36	1806.465	elle est partie .
19320	LEONARD	2_04_25	CHI	1806.465	1807.4229999999998	oui .
19321	LEONARD	2_04_25	mod			wi
19322	LEONARD	2_04_25	pho			wi
19323	LEONARD	2_04_25	CHI	1807.4229999999998	1809.662	yyy .
19324	LEONARD	2_04_25	mod			…
19325	LEONARD	2_04_25	pho			ɛlapaʁle
19326	LEONARD	2_04_25	CHI	1809.662	1814.277	yyy .
19327	LEONARD	2_04_25	mod			…
19328	LEONARD	2_04_25	pho			ɛlapaʁletutsølanais
19329	LEONARD	2_04_25	FAT	1814.45	1815.2320000000002	elle a quoi ?
19330	LEONARD	2_04_25	CHI	1815.2320000000002	1816.415	yyy .
19331	LEONARD	2_04_25	mod			…
19332	LEONARD	2_04_25	sit			il glisse du fauteuil.
19333	LEONARD	2_04_25	pho			lalasœ
19334	LEONARD	2_04_25	OBS	1816.415	1817.4879999999998	oh !
19335	LEONARD	2_04_25	sit			L rit. Il essaie de retourner le fauteuil.
19336	LEONARD	2_04_25	CHI	1817.4879999999998	1823.192	oh c'est lourd .
19337	LEONARD	2_04_25	mod			ɔ sɛ luʀ
19338	LEONARD	2_04_25	sit			il traîne le fauteuil.
19339	LEONARD	2_04_25	pho			o te lu
19340	LEONARD	2_04_25	CHI	1823.192	1827.47	oh papapa@o .
19341	LEONARD	2_04_25	mod			ɔ papapa
19342	LEONARD	2_04_25	pho			o papapa
19343	LEONARD	2_04_25	OBS	1827.47	1833.183	et oh !
19344	LEONARD	2_04_25	OBS	1833.183	1835.872	où tu l'amènes la chaise ?
19345	LEONARD	2_04_25	FAT	1835.872	1838.0479999999998	il va nous faire une démonstration .
19346	LEONARD	2_04_25	OBS	1838.0479999999998	1840.065	ah !
19347	LEONARD	2_04_25	CHI	1840.065	1842.543	voilà .
19348	LEONARD	2_04_25	mod			vwala
19349	LEONARD	2_04_25	sit			il a mis le fauteuil à plat par-terre et grimpe dessus.
19350	LEONARD	2_04_25	pho			vwala
19351	LEONARD	2_04_25	CHI	1842.543	1846.165	voilà lui l'est tombé lui .
19352	LEONARD	2_04_25	mod			vwala lɥi lɛ tɔ̃be lɥi
19353	LEONARD	2_04_25	pho			vwala lɥi le tõbe lɥi
19354	LEONARD	2_04_25	CHI	1846.165	1848.175	l'est tombé .
19355	LEONARD	2_04_25	mod			lɛ tɔ̃be
19356	LEONARD	2_04_25	pho			le tõbe
19357	LEONARD	2_04_25	CHI	1848.175	1850.612	l'est tombé lui .
19358	LEONARD	2_04_25	mod			lɛ tɔ̃be lɥi
19359	LEONARD	2_04_25	pho			le tõbe lɥi
19360	LEONARD	2_04_25	OBS	1850.612	1851.975	maintenant c'est un toboggan .
19361	LEONARD	2_04_25	tim			31:00
19362	LEONARD	2_04_25	CHI	1852.1329999999998	1853.6529999999998	maintenant c'est un toboggan .
19363	LEONARD	2_04_25	mod			mɛ̃tnɑ̃ sɛ ɛ̃ tɔbɔgɑ̃
19364	LEONARD	2_04_25	sit			il rit et grimpe.
19365	LEONARD	2_04_25	pho			nɔ̃ se ɛ̃ tobogɑ̃
19366	LEONARD	2_04_25	OBS	1853.6529999999998	1854.565	eh !
19367	LEONARD	2_04_25	OBS	1854.565	1860.585	tu m'fais peur Léonard !
19368	LEONARD	2_04_25	FAT	1860.585	1861.8970000000002	non non t'inquiètes pas .
19369	LEONARD	2_04_25	OBS	1861.8970000000002	1863.455	t'es un p(e)tit singe .
19370	LEONARD	2_04_25	CHI	1863.455	1865.888	m'ai peur .
19371	LEONARD	2_04_25	mod			mɛ pœʀ
19372	LEONARD	2_04_25	com			POV:1pers
19373	LEONARD	2_04_25	pho			me pœʁ
19374	LEONARD	2_04_25	CHI	1865.888	1869.1370000000002	m'ai peur .
19375	LEONARD	2_04_25	mod			mɛ pœʀ
19376	LEONARD	2_04_25	pho			le pœ
19377	LEONARD	2_04_25	OBS	1869.1370000000002	1870.112	c'est moi qu' ai peur .
19378	LEONARD	2_04_25	CHI	1870.112	1871.888	c'est moi qui peur .
19379	LEONARD	2_04_25	mod			sɛ mwa ki pœʀ
19380	LEONARD	2_04_25	com			POV:1pers
19381	LEONARD	2_04_25	pho			se mwa ki pœ
19382	LEONARD	2_04_25	OBS	1871.888	1872.4170000000001	t'as peur ?
19383	LEONARD	2_04_25	CHI	1872.4170000000001	1872.595	oui .
19384	LEONARD	2_04_25	mod			wi
19385	LEONARD	2_04_25	pho			wi
19386	LEONARD	2_04_25	OBS	1872.595	1873.22	mais non t'as pas peur .
19387	LEONARD	2_04_25	sit			OBS rit et L aussi.
19388	LEONARD	2_04_25	OBS	1873.22	1877.733	t'es fort .
19389	LEONARD	2_04_25	CHI	1877.733	1878.317	pan !
19390	LEONARD	2_04_25	mod			pɑ̃
19391	LEONARD	2_04_25	pho			pɑ̃
19392	LEONARD	2_04_25	CHI	1878.317	1880.625	piuuu@o .
19393	LEONARD	2_04_25	mod			…
19394	LEONARD	2_04_25	pho			piu
19395	LEONARD	2_04_25	CHI	1880.625	1885.0	piuuu@o .
19396	LEONARD	2_04_25	mod			…
19397	LEONARD	2_04_25	pho			piu
19398	LEONARD	2_04_25	OBS	1885.0	1887.975	t'es un acrobate .
19399	LEONARD	2_04_25	OBS	1887.975	1890.0720000000001	t'es un acrobate Léonard ?
19400	LEONARD	2_04_25	CHI	1890.155	1891.132	oui .
19401	LEONARD	2_04_25	mod			wi
19402	LEONARD	2_04_25	pho			wi
19403	LEONARD	2_04_25	OBS	1891.132	1891.7720000000002	oui .
19404	LEONARD	2_04_25	CHI	1891.7720000000002	1893.628	oh .
19405	LEONARD	2_04_25	mod			ɔ
19406	LEONARD	2_04_25	sit			il recommence.
19407	LEONARD	2_04_25	pho			eaː
19408	LEONARD	2_04_25	CHI	1893.628	1898.26	oh pipi caca .
19409	LEONARD	2_04_25	mod			ɔ pipi kaka
19410	LEONARD	2_04_25	pho			o pipi kaka
19411	LEONARD	2_04_25	CHI	1898.26	1905.217	oh zizi oh caca .
19412	LEONARD	2_04_25	mod			ɔ zizi ɔ kaka
19413	LEONARD	2_04_25	pho			o zizi o kaka
19414	LEONARD	2_04_25	FAT	1905.217	1906.0	tu veux faire pipi ?
19415	LEONARD	2_04_25	CHI	1906.0	1908.29	non zizi au caca .
19416	LEONARD	2_04_25	mod			nɔ̃ zizi o kaka
19417	LEONARD	2_04_25	pho			nɔ̃ zizi o kaka
19418	LEONARD	2_04_25	FAT	1908.29	1909.185	tu veux faire caca ?
19419	LEONARD	2_04_25	CHI	1909.185	1912.003	non oh zizi .
19420	LEONARD	2_04_25	mod			nɔ̃ ɔ zizi
19421	LEONARD	2_04_25	pho			na o zizi
19422	LEONARD	2_04_25	FAT	1912.003	1912.8670000000002	au zizi .
19423	LEONARD	2_04_25	sit			L rit.
19424	LEONARD	2_04_25	CHI	1912.8670000000002	1915.797	oh zizi .
19425	LEONARD	2_04_25	mod			ɔ zizi
19426	LEONARD	2_04_25	pho			o zizi
19427	LEONARD	2_04_25	FAT	1915.797	1917.717	tu veux faire tu veux aller au cabinet ?
19428	LEONARD	2_04_25	CHI	1917.717	1919.91	avec Lili .
19429	LEONARD	2_04_25	mod			avɛk lili
